,amostra,filename,time,class,insigths,segment,wc,wps,i,we,you,they,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,swear,family,friend,humans,affect,posemo,negemo,anx,sad,cogmech,insight,cause,discrep,tentat,certain
67,Daniela,june13.txt,2,2,0,1,0.586789554531,1.0,0.400742115028,0.0421393841167,0.144846796657,0.151340996169,0.46791226645,0.446695095949,0.565066109951,0.563076923077,0.229645093946,0.737903225806,0.675645342312,0.729247910864,0.462081128748,0.124105011933,0.0,0.188405797101,0.0,0.764091858038,0.487776484284,0.348668280872,0.380813953488,0.19696969697,0.0,0.590909090909,0.300626304802,0.426630434783,1.0,0.542222222222,0.459649122807
68,Daniela,june14.txt,3,2,0,1,0.794162826421,0.676482135846,0.278293135436,0.282009724473,0.0529247910864,1.0,0.612510154346,0.501776830135,0.619345859429,0.863076923077,0.250521920668,0.233870967742,0.564534231201,0.732590529248,0.750440917108,0.55369928401,0.0,0.13768115942,0.221590909091,0.12108559499,0.78812572759,0.63196125908,0.450581395349,0.734848484848,0.0,0.715360501567,0.484342379958,0.315217391304,0.670138888889,0.457777777778,0.880701754386
69,Daniela,june15.txt,4,2,0,1,0.299539170507,0.850804868473,0.0236549165121,0.664505672609,0.142061281337,0.295019157088,1.0,0.291755508173,0.285316631872,0.789230769231,0.106889352818,0.0,0.172839506173,1.0,0.452380952381,0.0,0.0,0.746376811594,0.0,0.321503131524,0.41792782305,0.434624697337,0.0,0.0,0.0,0.337617554859,0.053235908142,0.138586956522,0.177083333333,0.228148148148,0.0
70,Daniela,june16.txt,5,2,0,1,0.256528417819,0.504515115823,1.0,0.0,1.0,0.0,0.437855402112,1.0,1.0,0.552307692308,1.0,0.0,0.0,0.600557103064,0.21164021164,1.0,0.0,0.0,0.0,1.0,0.487776484284,0.217917675545,0.697674418605,0.454545454545,1.0,0.619435736677,1.0,0.489130434783,0.416666666667,0.355555555556,0.0
71,Daniela,june2.txt,-9,0,0,1,0.697388632873,0.742834707499,0.183673469388,1.0,0.0612813370474,0.0842911877395,0.554833468725,0.391257995736,0.429366736256,0.609230769231,0.266805845511,0.0887096774194,0.470258136925,0.834540389972,0.679894179894,0.420047732697,0.709677419355,0.0,1.0,0.0918580375783,0.974388824214,0.693704600484,0.767441860465,0.0,0.366666666667,0.800940438871,0.413361169102,0.358695652174,0.381944444444,0.293333333333,0.617543859649
72,Daniela,june3.txt,-8,0,0,1,0.185867895545,0.593639575972,0.268552875696,0.267423014587,0.231197771588,0.0,0.805848903331,0.557924662402,0.74739039666,0.635384615385,0.275991649269,1.0,0.649831649832,0.828969359331,0.510582010582,0.198090692124,0.0,0.0,0.0,0.344467640919,0.961583236321,1.0,0.0,0.0,0.0,0.492163009404,0.345511482255,0.448369565217,0.288194444444,0.244444444444,0.578947368421
73,Daniela,june4.txt,-7,0,0,1,0.250384024578,0.533176285826,0.227736549165,0.795786061588,0.0,0.235632183908,0.548334687246,0.719616204691,0.811412665275,0.755384615385,0.537787056367,0.245967741935,0.757575757576,0.581058495822,0.540564373898,0.439140811456,0.0,0.0,0.346590909091,0.256784968685,1.0,0.817191283293,0.53488372093,0.0,0.254166666667,1.0,0.576200417537,1.0,0.427083333333,1.0,0.645614035088
74,Daniela,june5.txt,-6,0,0,1,0.672811059908,0.554770318021,0.201298701299,0.481361426256,0.189415041783,0.174329501916,0.537774167344,0.405828002843,0.476687543493,0.350769230769,0.324008350731,0.274193548387,0.48709315376,0.865181058496,0.704585537919,0.109785202864,0.741935483871,0.333333333333,0.130681818182,0.141962421712,0.664726426077,0.497578692494,0.46511627907,0.348484848485,0.191666666667,0.565517241379,0.286012526096,0.247282608696,0.315972222222,0.474074074074,0.161403508772
75,Daniela,june6.txt,-5,0,0,1,0.63133640553,0.55634079309,0.203153988868,0.552674230146,0.0,0.0938697318008,0.593013809911,0.363184079602,0.406402226862,0.412307692308,0.274321503132,0.391129032258,0.491582491582,0.732033426184,0.579365079365,0.231503579952,0.0,0.528985507246,0.829545454545,0.254697286013,0.821885913853,0.707021791768,0.354651162791,0.181818181818,0.1,0.518808777429,0.203549060543,0.33152173913,0.170138888889,0.251851851852,0.684210526316
76,Daniela,june7.txt,-4,0,0,1,0.379416282642,0.6925795053,0.413265306122,0.393841166937,0.111420612813,0.0,0.460601137287,0.50355366027,0.507306889353,0.435384615385,0.42254697286,0.161290322581,1.0,0.811699164345,1.0,0.0954653937947,0.0,0.289855072464,0.227272727273,0.0,0.471478463329,0.342615012107,0.116279069767,0.0,0.0,0.698119122257,0.464509394572,0.440217391304,0.701388888889,0.72,0.708771929825
77,Daniela,june8.txt,-3,0,0,1,0.755760368664,0.420102080879,0.396103896104,0.230145867099,0.16991643454,0.0785440613027,0.313566206336,0.635749822317,0.791927627001,1.0,0.347807933194,0.572580645161,0.661054994388,0.633983286908,0.985890652557,0.775656324582,0.645161290323,0.0,0.113636363636,0.169102296451,0.804423748545,0.615012106538,0.531976744186,0.0,0.254166666667,0.834796238245,0.297494780793,0.497282608696,0.989583333333,0.542222222222,1.0
78,Daniela,june9.txt,-2,0,0,1,0.491551459293,0.628190027483,0.319109461967,0.2528363047,0.0,0.0593869731801,0.609260763607,0.410803127221,0.543493389005,0.721538461538,0.208768267223,0.379032258065,0.526374859708,0.766016713092,0.661375661376,0.0739856801909,1.0,0.224637681159,0.0,0.0647181628392,0.909196740396,0.530266343826,1.0,0.94696969697,0.129166666667,0.529153605016,0.098121085595,0.0842391304348,0.541666666667,0.416296296296,0.659649122807
79,Daniela,kari1.txt,-10,0,0,1,0.310734463277,1.0,0.141965678627,0.0,0.0,0.0,0.654365436544,0.29541761456,0.354356306892,0.0,0.348409352242,0.0,0.46542893726,0.193812233286,0.116517285531,0.0,0.0,0.0,0.0,0.0,0.218121812181,0.109210921092,0.567862714509,0.0,0.0,0.348409352242,0.35477582846,0.0,0.0,0.0,0.418390804598
80,Daniela,kari10.txt,-1,0,0,1,0.129943502825,0.209090909091,0.678627145086,0.0,0.0,1.0,0.391539153915,0.847903802405,0.847854356307,0.0,1.0,0.0,0.556978233035,0.309388335704,0.834827144686,1.0,0.0,0.0,0.0,1.0,0.391239123912,0.391239123912,0.0,0.0,0.0,1.0,0.847953216374,1.0,0.0,0.0,1.0
81,Daniela,kari11.txt,0,1,1,1,0.881355932203,0.149272727273,1.0,0.0,0.0,0.147126436782,0.404140414041,0.770880727982,0.791937581274,0.0416124837451,0.737064009199,0.16644993498,0.533290653009,0.318990042674,0.246478873239,0.737931034483,0.351648351648,0.0,0.0,0.0,0.365436543654,0.173117311731,1.0,1.0,0.0,0.835185894979,1.0,0.294252873563,0.183381088825,0.417425227568,0.441379310345
82,Daniela,kari12.txt,1,2,0,1,0.0508474576271,0.163636363636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395092460882,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Daniela,kari13.txt,2,2,0,1,0.0169491525424,0.0545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Daniela,kari14.txt,3,2,0,1,0.632768361582,0.290909090909,0.905616224649,0.0,0.0,0.0,0.562556255626,0.754306142346,0.870611183355,0.174252275683,0.718666155615,0.115734720416,0.743277848912,0.412873399716,0.457106274008,0.820689655172,0.244505494505,0.0,0.0,0.0,0.241224122412,0.160816081608,0.418096723869,0.464935064935,0.0,0.752778842468,0.348927875244,0.102298850575,0.895415472779,0.464239271782,0.204597701149
85,Daniela,kari15.txt,4,2,0,1,0.242937853107,0.156363636364,0.181747269891,0.0,0.0,0.0,0.418541854185,0.302242443939,0.453836150845,0.302340702211,0.0893062476044,0.0,0.446862996159,0.661450924609,0.149167733675,0.0,0.0,1.0,0.0,0.0,0.139513951395,0.139513951395,0.0,0.0,0.0,0.802223073975,0.0,0.267816091954,1.0,0.604681404421,0.0
86,Daniela,kari16.txt,5,2,0,1,0.813559322034,0.187090909091,0.8127925117,0.489361702128,1.0,0.0,0.375337533753,0.586935326617,0.947984395319,0.271131339402,0.425833652741,0.270481144343,0.622279129321,0.543385490754,0.489116517286,0.958620689655,0.381868131868,0.0,0.538759689922,0.0,0.208220822082,0.0834083408341,0.650546021841,0.361038961039,0.0,0.718666155615,0.676413255361,0.0,0.398280802292,0.180754226268,0.63908045977
87,Daniela,kari17.txt,6,2,0,1,0.80790960452,0.236363636364,0.872854914197,0.0,0.0,0.0,0.37803780378,0.750081247969,0.86410923277,0.363459037711,0.536220774243,0.36410923277,0.447503201024,0.397937411095,0.447503201024,0.804597701149,0.0,0.150537634409,0.0,0.0,0.10501050105,0.0630063006301,0.218408736349,0.363636363636,0.0,0.563050977386,0.545808966862,0.0804597701149,0.200573065903,0.36410923277,0.16091954023
88,Daniela,kari18.txt,7,2,0,1,0.265536723164,0.142363636364,0.497659906396,0.0,0.0,0.489655172414,0.574257425743,0.415014624634,0.414824447334,0.414824447334,0.244538137217,0.0,0.272727272727,0.302631578947,0.272727272727,0.979310344828,0.585164835165,0.0,0.0,0.0,0.191419141914,0.127812781278,0.332293291732,0.553246753247,0.0,0.407819087773,0.0,0.244827586207,0.0,0.0,0.489655172414
89,Daniela,kari19.txt,8,2,0,1,0.310734463277,0.125090909091,0.709048361934,0.0,0.0,0.0,0.163816381638,0.649983750406,0.827698309493,0.0,0.696818704484,0.2366710013,0.698463508323,0.323257467994,0.348911651729,0.836781609195,1.0,0.0,0.0,0.0,0.272727272727,0.109210921092,0.85023400936,0.0,0.0,0.418167880414,0.0,0.0,0.0,0.0,0.0
90,Daniela,kari2.txt,-9,0,0,1,0.875706214689,0.352363636364,0.603744149766,0.0,0.0,0.0,0.290729072907,0.545011374716,0.797139141743,0.167750325098,0.469911843618,0.0845253576073,0.743277848912,0.619487908962,0.495518565941,0.149425287356,0.0,0.0,1.0,0.0,0.329132913291,0.251725172517,0.402496099844,0.335064935065,0.0,0.618244538137,0.251461988304,0.0747126436782,0.0931232091691,0.420026007802,0.149425287356
91,Daniela,kari20.txt,9,2,0,1,0.180790960452,0.145454545455,0.731669266771,0.0,0.0,0.0,0.844284428443,0.304842378941,0.406371911573,0.0,0.239555385205,0.0,0.600512163892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187518751875,0.187518751875,0.0,0.0,0.0,0.239555385205,0.0,0.0,0.0,0.812743823147,0.0
92,Daniela,kari21.txt,10,2,0,1,0.389830508475,0.179272727273,0.565522620905,0.0,0.0,0.0,0.522052205221,0.470913227169,0.56566970091,0.0,0.444231506324,0.18855656697,0.649167733675,0.360597439545,0.927656850192,0.0,0.0,0.0,0.0,0.0,0.17401740174,0.17401740174,0.0,0.0,0.0,0.666538903795,0.0,0.166666666667,0.623209169054,0.18855656697,0.0
93,Daniela,kari3.txt,-8,0,0,1,0.723163841808,0.194,0.548361934477,0.553191489362,0.0,0.0,0.422142214221,0.558661033474,0.507802340702,0.711313394018,0.179762361058,0.101430429129,0.5,0.389046941679,0.549935979513,0.358620689655,0.428571428571,0.0,0.302325581395,0.0,0.187518751875,0.164116411641,0.121684867395,0.0,0.0,0.718666155615,0.304093567251,0.0,0.223495702006,0.609882964889,0.179310344828
94,Daniela,kari4.txt,-7,0,0,1,0.0734463276836,0.0787272727273,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.294748945956,1.0,0.0,0.546941678521,0.0,0.0,0.0,0.0,0.0,0.0,0.230723072307,0.230723072307,0.0,0.0,0.0,0.589497891913,0.0,0.0,0.0,1.0,0.0
95,Daniela,kari5.txt,-6,0,0,1,0.401129943503,0.184363636364,0.769110764431,1.0,0.0,0.0,0.253825382538,0.732531686708,0.641092327698,0.8244473342,0.323878880797,0.0,0.0902688860435,0.300497866287,0.360435339309,0.324137931034,0.0,0.0,0.0,0.0,0.295829582958,0.253525352535,0.219968798752,0.366233766234,0.0,0.53967037179,0.27485380117,0.486206896552,0.0,0.183355006502,0.0
96,Daniela,kari6.txt,-5,0,0,1,0.19209039548,0.154545454545,0.458658346334,0.0,0.0,0.675862068966,0.0,0.573610659734,0.764629388817,0.382314694408,0.450747412802,0.0,0.188220230474,0.209103840683,0.564660691421,0.0,0.0,0.0,0.0,0.0,0.176417641764,0.176417641764,0.0,0.0,0.0,0.1126868532,0.0,0.0,0.0,0.0,0.0
97,Daniela,kari7.txt,-4,0,0,1,1.0,0.402181818182,0.660686427457,0.397163120567,0.607913669065,0.259770114943,0.355535553555,0.477413064673,0.734720416125,0.367360208062,0.281333844385,0.072821846554,0.542253521127,0.381578947368,0.469910371319,0.519540229885,0.153846153846,0.0,0.0,0.0,0.203420342034,0.118511851185,0.439937597504,0.0,0.0,0.779609045611,0.549707602339,0.194252873563,0.323782234957,0.660598179454,0.519540229885
98,Daniela,kari8.txt,-3,0,0,1,0.180790960452,0.145454545455,0.243369734789,0.0,0.0,0.71724137931,0.280828082808,0.406239844004,0.609882964889,0.0,0.47911077041,0.0,1.0,0.555476529161,1.0,0.0,0.0,0.0,0.0,0.0,0.281428142814,0.281428142814,0.0,0.0,0.0,0.359524722116,0.0,0.0,0.446991404011,0.0,0.0
99,Daniela,kari9.txt,-2,0,0,1,0.169491525424,0.181818181818,0.520280811232,0.0,0.0,0.0,0.900090009001,0.433214169646,0.650195058518,0.216514954486,0.383288616328,0.0,0.427016645327,0.592816500711,0.21318822023,0.0,0.0,0.0,0.0,0.0,0.300030003,0.200120012001,0.519500780031,0.0,1.0,0.638942123419,0.0,0.38275862069,0.0,0.433029908973,0.765517241379
100,Daniela,mam01.txt,-10,0,0,1,0.57380952381,0.642643764003,0.667491749175,0.171548117155,0.0,0.333333333333,0.51875,0.999458581483,0.909090909091,0.546463245492,0.755073477957,0.371428571429,0.605577689243,0.84703852789,0.730277185501,0.304812834225,0.0,0.21875,0.0731707317073,0.744394618834,0.488833746898,0.357927786499,0.256198347107,0.168,0.0693069306931,0.712455151205,0.40652173913,0.200483091787,0.376811594203,0.337683523654,0.289719626168
101,Daniela,mam02.txt,-9,0,0,1,0.0392857142857,0.308065720687,1.0,0.0,0.0,0.0,0.541071428571,0.656199242014,0.751239669421,0.0,0.848145556333,0.0,0.0,0.871190339275,0.6460554371,0.0,0.0,0.0,0.0,0.0,0.375930521092,0.0,0.626033057851,0.0,1.0,0.931829830856,0.658695652174,0.0,0.0,0.494290375204,0.0
102,Daniela,mam03.txt,-8,0,0,1,0.286904761905,1.0,0.205445544554,0.518828451883,0.0,0.532051282051,1.0,0.561451001624,0.480165289256,0.690707350902,0.377186843947,0.0,0.661354581673,0.811385853939,0.751599147122,0.276737967914,0.0,0.0,0.0,0.556053811659,0.359801488834,0.194662480377,0.342975206612,0.0,0.0,0.701691440287,0.180434782609,0.200483091787,0.0,0.406199021207,0.191588785047
103,Daniela,mam04.txt,-7,0,0,1,0.560714285714,0.799477221807,0.648514851485,0.0878661087866,0.0,0.0,0.55,0.988630211153,1.0,0.471567267684,0.787263820854,0.15,0.394422310757,0.989074180564,0.679104477612,0.283422459893,0.0,0.666666666667,0.369337979094,0.381165919283,0.869727047146,1.0,0.132231404959,0.168,0.0693069306931,0.881599179908,0.691304347826,0.410628019324,1.0,0.243066884176,0.593457943925
104,Daniela,mam05.txt,-6,0,0,1,0.37380952381,0.488424197162,0.472772277228,0.0,0.32,0.102564102564,0.398214285714,0.827828911749,0.921487603306,0.618585298197,0.668299510147,0.114285714286,0.930942895086,0.604370327775,0.644989339019,0.467914438503,0.0,0.0,1.0,1.0,0.869727047146,0.750392464678,0.460743801653,0.0,0.630363036304,0.767298821117,0.208695652174,1.0,0.231884057971,0.15660685155,0.0
105,Daniela,mam06.txt,-5,0,0,1,0.495238095238,0.913741598208,0.575082508251,0.200836820084,0.24,0.0769230769231,0.49375,0.780725500812,0.695041322314,1.0,0.40377886634,0.0,0.638778220452,0.870615296147,1.0,0.417112299465,0.489795918367,1.0,0.0,0.107623318386,0.387096774194,0.263736263736,0.297520661157,0.0,0.0,0.911840082009,0.208695652174,0.579710144928,0.608695652174,0.274061990212,0.560747663551
106,Daniela,mam07.txt,-4,0,0,1,0.970238095238,0.676250933532,0.587458745875,0.0,0.12,0.0,0.75625,0.85706551164,0.852066115702,0.493758668516,0.617914625612,0.392857142857,0.993359893758,0.761932144911,0.784648187633,0.196524064171,0.244897959184,0.635416666667,0.0871080139373,0.385650224215,0.578163771712,0.461538461538,0.355371900826,0.296,0.283828382838,1.0,0.50652173913,0.265700483092,0.666666666667,1.0,0.630841121495
107,Daniela,mam08.txt,-3,0,0,1,0.647619047619,0.580283793876,0.439768976898,0.0,0.0,1.0,0.771428571429,0.716838115864,0.728925619835,0.280166435506,0.566130160952,0.721428571429,0.97609561753,0.655549166187,0.607675906183,0.295454545455,0.0,0.0,0.0,0.165919282511,0.661290322581,0.461538461538,0.493801652893,0.0,0.181518151815,0.791389031266,0.280434782609,0.311594202899,1.0,0.508972267537,0.257009345794
108,Daniela,mam09.txt,-2,0,0,1,1.0,0.72927557879,0.471122112211,0.598326359833,0.24,0.266025641026,0.808035714286,0.870059556037,0.904958677686,0.198335644938,0.799860041987,0.214285714286,0.58432934927,0.80793559517,0.69829424307,0.270053475936,0.244897959184,0.625,0.0,0.42600896861,0.679900744417,0.522762951334,0.417355371901,0.48,0.039603960396,0.89697590979,0.284782608696,0.345410628019,0.561594202899,0.388254486134,0.668224299065
109,Daniela,mam10.txt,-1,0,0,1,0.571428571429,0.853622106049,0.790429042904,0.0,0.0,0.0673076923077,0.539285714286,0.733080671359,0.877685950413,0.549237170596,0.524842547236,0.15,0.774236387782,0.766532489937,0.844349680171,0.195187165775,0.0,0.864583333333,0.216027874564,0.748878923767,0.827543424318,0.555729984301,0.644628099174,1.0,0.273927392739,0.907739620707,0.995652173913,0.454106280193,0.376811594203,0.203915171289,0.682242990654
110,Daniela,mam11.txt,0,1,1,1,0.278571428571,0.67214339059,0.634488448845,0.179916317992,0.0,0.272435897436,0.572321428571,0.855982674607,0.882644628099,0.29680998613,0.80755773268,0.303571428571,0.62416998672,0.810810810811,0.546908315565,0.286096256684,0.0,0.447916666667,0.0,0.381165919283,0.583126550868,0.604395604396,0.175619834711,0.344,0.0,0.875961045618,0.65,0.618357487923,0.463768115942,0.417618270799,1.0
111,Daniela,mam12.txt,1,2,0,1,0.0738095238095,0.578790141897,0.399339933993,0.0,0.0,0.0,0.864285714286,0.786139685977,0.93305785124,0.671289875173,0.564030790763,0.575,0.0,0.741805635423,0.859275053305,0.215240641711,0.0,0.0,0.0,0.0,1.0,0.507064364207,1.0,0.0,0.0,0.57867760123,0.0,0.0,0.583333333333,0.52691680261,0.0
112,Daniela,mam13.txt,2,2,0,1,0.30119047619,0.497386109037,0.293729372937,0.330543933054,0.0,0.128205128205,0.564285714286,0.684894423389,0.751239669421,0.219140083218,0.63610916725,0.142857142857,0.682602921647,1.0,0.757995735608,0.316844919786,0.0,0.0,0.0,0.179372197309,0.539702233251,0.434850863422,0.326446280992,0.952,0.13201320132,0.8913377755,0.258695652174,0.287439613527,0.286231884058,0.515497553018,0.0
113,Daniela,mam14.txt,3,2,0,1,0.722619047619,0.462658700523,0.788778877888,0.138075313808,0.0,0.211538461538,0.574107142857,0.865186789388,0.803305785124,0.366158113731,0.783764870539,0.175,0.524568393094,0.861989649224,0.561833688699,0.352941176471,1.0,0.510416666667,0.0,0.443946188341,0.899503722084,0.516483516484,0.78305785124,0.656,0.326732673267,0.869810353665,0.358695652174,0.357487922705,0.836956521739,0.376835236542,0.53738317757
114,Daniela,mam15.txt,4,2,0,1,0.316666666667,0.551904406273,0.65099009901,0.0,0.0,0.240384615385,0.503571428571,0.875473741202,0.870247933884,0.156726768377,1.0,0.267857142857,0.598937583001,0.9511213341,0.681236673774,0.302139037433,0.0,0.0,0.132404181185,0.336322869955,0.746898263027,0.708006279435,0.23347107438,0.0,0.125412541254,0.905689390056,0.408695652174,0.635265700483,0.81884057971,0.244698205546,0.177570093458
115,Daniela,mam16.txt,5,2,0,1,0.594047619048,0.564600448096,0.727722772277,0.0836820083682,1.0,0.128205128205,0.625892857143,0.900378992962,0.910743801653,0.361997226075,0.897830650805,0.285714285714,0.559096945551,0.772282921219,0.512793176972,0.429144385027,0.0,0.0,0.0,0.179372197309,0.62158808933,0.629513343799,0.165289256198,0.32,0.0,0.749871860584,0.871739130435,0.193236714976,0.36231884058,0.458401305057,0.747663551402
116,Daniela,mam17.txt,6,2,0,1,0.264285714286,0.487677371173,0.483498349835,0.376569037657,0.9,0.144230769231,0.64375,1.0,0.893388429752,0.249653259362,0.945416375087,0.482142857143,0.418326693227,0.802760207016,0.672707889126,0.0601604278075,0.0,0.0,0.156794425087,0.201793721973,0.727047146402,0.706436420722,0.278925619835,0.36,0.148514851485,0.692465402358,0.29347826087,0.217391304348,0.489130434783,0.293637846656,0.210280373832
117,Daniela,mam18.txt,7,2,0,1,0.127380952381,0.399551904406,0.771452145215,0.0,0.0,0.0,0.25,0.961559285328,0.618181818182,0.388349514563,0.850244926522,1.0,0.993359893758,0.591144335825,0.497867803838,1.0,0.0,0.0,0.324041811847,0.0,0.579404466501,0.145996860283,0.772727272727,0.0,0.0,0.67042542286,0.202173913043,0.224637681159,0.0,0.761827079935,0.0
118,Daniela,mam19.txt,8,2,0,1,0.39880952381,0.735997012696,0.221947194719,1.0,0.0,0.0,0.825892857143,0.662696264212,0.715702479339,0.331484049931,0.334499650105,0.639285714286,0.357237715803,0.549166187464,0.827292110874,0.0401069518717,0.0,0.0,0.209059233449,0.0,0.518610421836,0.562009419152,0.123966942149,0.0,0.0,0.841619682214,0.323913043478,0.287439613527,0.757246376812,0.389885807504,0.420560747664
119,Daniela,mam20.txt,9,2,0,1,0.110714285714,0.496265870052,0.354785478548,0.0,0.0,0.689102564103,0.480357142857,0.989713048186,0.977685950413,0.596393897365,0.827851644507,0.0,1.0,0.927544565842,0.68763326226,0.144385026738,0.0,0.0,0.376306620209,0.484304932735,0.400744416873,0.337519623234,0.223140495868,0.0,0.0,0.440799589954,0.234782608696,0.260869565217,0.391304347826,0.176182707993,0.0
120,Daniela,mam21.txt,10,2,0,1,0.77619047619,0.468259895444,0.734323432343,0.192468619247,0.0,0.147435897436,0.533928571429,0.855441256091,0.760330578512,0.595006934813,0.729881035689,0.110714285714,0.774236387782,0.793559516964,0.686567164179,0.307486631016,0.0,0.322916666667,0.108013937282,0.345291479821,0.495037220844,0.384615384615,0.316115702479,0.12,0.405940594059,0.856996412096,1.0,0.222222222222,0.445652173913,0.350734094617,0.144859813084
121,Daniela,mat01.txt,-10,0,0,1,0.0228571428571,0.224845418775,1.0,,0.0,0.0,0.0,0.9375,1.0,0.0,1.0,0.0,1.0,0.583294447037,0.0,0.625,0.0,0.0,0.0,0.0,0.37503750375,0.416666666667,0.0,0.0,0.0,0.22498200144,0.0,0.0,0.0,0.0,0.0
122,Daniela,mat02.txt,-9,0,0,1,0.0171428571429,0.337268128162,0.6668,,1.0,0.0,0.0,0.83325,0.6668,0.0,0.8888,0.0,0.0,0.777881474568,0.0,0.8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30003599712,0.0,0.0,1.0,0.0,0.0
123,Daniela,mat03.txt,-8,0,0,1,0.0657142857143,0.646430578977,0.6956,,0.78224355129,0.0,0.0,0.65225,0.6956,0.0,0.463733333333,0.652173913043,0.348,0.811479234718,0.0,0.435,0.0,0.0,0.0,0.652173913043,0.26102610261,0.145,0.130513051305,0.826996197719,0.0,0.547696184305,0.0,1.0,0.260947810438,0.0,0.0
124,Daniela,mat04.txt,-7,0,0,1,0.04,0.393479482856,0.2856,,0.428314337133,0.0,0.535633908477,0.35725,0.0,0.0,0.381066666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214221422142,0.0,0.214221422142,0.0,0.0,0.385709143269,0.0,0.820689655172,0.428314337133,0.642664266427,0.0
125,Daniela,mat05.txt,-6,0,0,1,0.0342857142857,0.168634064081,0.3332,,0.499700059988,0.0,0.0,0.83325,0.6668,0.0,0.666666666667,0.0,0.3332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249924992499,0.277666666667,0.0,0.0,0.0,0.14992800576,0.0,0.0,0.0,0.749774977498,0.0
126,Daniela,mat06.txt,-5,0,0,1,0.0285714285714,0.281056773468,0.8,,0.0,0.0,0.0,1.0,0.8,0.0,0.8,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.900090009001,1.0,0.0,0.0,0.0,0.359971202304,0.0,0.0,0.0,0.900090009001,0.0
127,Daniela,mat07.txt,-4,0,0,1,0.231428571429,0.758853288364,0.494,,0.0,0.0,0.0922730682671,0.463,0.6912,0.0615,0.296266666667,0.184407796102,0.5432,0.461035930938,0.370592648162,0.247,0.0,1.0,0.0,0.0,0.185118511851,0.164666666667,0.0,0.0,0.0,0.355471562275,0.1235,0.0,0.0,0.222322232223,0.1235
128,Daniela,mat08.txt,-3,0,0,1,0.36,0.786958965711,0.6348,,0.0,0.0,0.357089272318,0.496,0.3492,0.1985,0.317333333333,0.238380809595,0.254,0.407372841811,0.654913728432,0.0,0.0,0.643724696356,0.0,0.238380809595,0.119111911191,0.132333333333,0.0,0.0,0.0,0.30003599712,0.1585,0.273563218391,0.0953809238152,0.143114311431,0.119
129,Daniela,mat09.txt,-2,0,0,1,0.0257142857143,0.505902192243,0.8888,,0.0,0.0,0.0,0.5555,0.4444,0.0,0.592533333333,0.0,0.8888,0.0,0.0,0.5555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5555,0.0,0.0,1.0,0.0
130,Daniela,mat10.txt,-1,0,0,1,0.0142857142857,0.281056773468,0.0,,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.600060006001,0.666666666667,0.0,0.0,0.0,0.719942404608,1.0,0.0,0.0,0.0,1.0
131,Daniela,mat11.txt,0,1,1,1,1.0,0.819561551433,0.7084,,0.0,0.0,0.300075018755,0.5715,0.72,0.057,0.5104,0.128935532234,0.2972,0.626691553896,0.407351837959,0.143,0.017101710171,0.117408906883,1.0,0.214392803598,0.162916291629,0.0476666666667,0.1200120012,0.0,0.267605633803,0.365190784737,0.157,0.164367816092,0.0173965206959,0.206120612061,0.157
132,Daniela,mat12.txt,1,2,0,1,0.711428571429,1.0,0.0804,,0.770845830834,0.0879120879121,0.331582895724,0.57225,0.6424,0.02,0.5248,0.241379310345,0.4016,0.618292113859,0.542385596399,0.301,0.02400240024,0.0,0.0,0.0599700149925,0.168616861686,0.134,0.048304830483,0.0,0.093896713615,0.411987041037,0.221,0.277011494253,0.144571085783,0.324932493249,0.04
133,Daniela,mat13.txt,2,2,0,1,0.00857142857143,0.168634064081,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Daniela,mat14.txt,3,2,0,1,0.297142857143,0.730747611017,0.4232,,0.0,0.421978021978,0.216054013503,0.45675,0.4232,0.2405,0.307733333333,0.143928035982,0.4232,0.493700419972,0.793698424606,0.048,0.0,0.0,0.0,0.0,0.201920192019,0.224333333333,0.0,0.0,0.0,0.346112311015,0.096,0.331034482759,0.0575884823035,0.172817281728,0.144
